Account,Transaction ID,Timestamp,Date,Delta,Amount,Cash Change Type,Currency,Contract
DEMO4543231,239056645402,06/30/2025 09:00:23,2025-06-30,-0.02,"49,958.96", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645403,06/30/2025 09:00:23,2025-06-30,-0.35,"49,958.61", Commission,USD,MGCQ5
DEMO4543231,239056645411,06/30/2025 09:20:05,2025-06-30,-0.35,"49,958.26", Exchange Fee,USD,MESU5
DEMO4543231,239056645412,06/30/2025 09:20:05,2025-06-30,-0.19,"49,958.07", Clearing Fee,USD,MESU5
DEMO4543231,239056645413,06/30/2025 09:20:05,2025-06-30,-0.02,"49,958.05", Nfa Fee,USD,MESU5
DEMO4543231,239056645414,06/30/2025 09:20:05,2025-06-30,-0.35,"49,957.70", Commission,USD,MESU5
DEMO4543231,239056645417,06/30/2025 09:20:05,2025-06-30,-20.00,"49,937.70", Trade Paired,USD,MESU5
DEMO4543231,239056645422,06/30/2025 09:30:09,2025-06-30,-0.19,"49,937.51", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645423,06/30/2025 09:30:09,2025-06-30,-0.35,"49,937.16", Commission,USD,MCLQ5
DEMO4543231,239056645429,06/30/2025 09:30:36,2025-06-30,-0.19,"49,936.97", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645430,06/30/2025 09:30:36,2025-06-30,-0.35,"49,936.62", Commission,USD,MCLQ5
DEMO4543231,239056645433,06/30/2025 09:30:36,2025-06-30,-7.00,"49,929.62", Trade Paired,USD,MCLQ5
DEMO4543231,239056645438,06/30/2025 09:45:01,2025-06-30,-0.35,"49,929.27", Exchange Fee,USD,MESU5
DEMO4543231,239056645439,06/30/2025 09:45:01,2025-06-30,-0.19,"49,929.08", Clearing Fee,USD,MESU5
DEMO4543231,239056645440,06/30/2025 09:45:01,2025-06-30,-0.02,"49,929.06", Nfa Fee,USD,MESU5
DEMO4543231,239056645441,06/30/2025 09:45:01,2025-06-30,-0.35,"49,928.71", Commission,USD,MESU5
DEMO4543231,239056645447,06/30/2025 09:47:58,2025-06-30,-0.35,"49,928.36", Exchange Fee,USD,MESU5
DEMO4543231,239056645448,06/30/2025 09:47:58,2025-06-30,-0.19,"49,928.17", Clearing Fee,USD,MESU5
DEMO4543231,239056645449,06/30/2025 09:47:58,2025-06-30,-0.02,"49,928.15", Nfa Fee,USD,MESU5
DEMO4543231,239056645450,06/30/2025 09:47:58,2025-06-30,-0.35,"49,927.80", Commission,USD,MESU5
DEMO4543231,239056645453,06/30/2025 09:47:58,2025-06-30,2.50,"49,930.30", Trade Paired,USD,MESU5
DEMO4543231,239056645458,06/30/2025 10:00:13,2025-06-30,-0.35,"49,929.95", Exchange Fee,USD,MESU5
DEMO4543231,239056645459,06/30/2025 10:00:13,2025-06-30,-0.19,"49,929.76", Clearing Fee,USD,MESU5
DEMO4543231,239056645460,06/30/2025 10:00:13,2025-06-30,-0.02,"49,929.74", Nfa Fee,USD,MESU5
DEMO4543231,239056645461,06/30/2025 10:00:13,2025-06-30,-0.35,"49,929.39", Commission,USD,MESU5
DEMO4543231,239056645467,06/30/2025 10:00:32,2025-06-30,-0.35,"49,929.04", Exchange Fee,USD,MESU5
DEMO4543231,239056645468,06/30/2025 10:00:32,2025-06-30,-0.19,"49,928.85", Clearing Fee,USD,MESU5
DEMO4543231,239056645469,06/30/2025 10:00:32,2025-06-30,-0.02,"49,928.83", Nfa Fee,USD,MESU5
DEMO4543231,239056645470,06/30/2025 10:00:32,2025-06-30,-0.35,"49,928.48", Commission,USD,MESU5
DEMO4543231,239056645473,06/30/2025 10:00:32,2025-06-30,3.75,"49,932.23", Trade Paired,USD,MESU5
DEMO4543231,239056645478,06/30/2025 10:45:06,2025-06-30,-0.35,"49,931.88", Exchange Fee,USD,MESU5
DEMO4543231,239056645479,06/30/2025 10:45:06,2025-06-30,-0.19,"49,931.69", Clearing Fee,USD,MESU5
DEMO4543231,239056645480,06/30/2025 10:45:06,2025-06-30,-0.02,"49,931.67", Nfa Fee,USD,MESU5
DEMO4543231,239056645481,06/30/2025 10:45:06,2025-06-30,-0.35,"49,931.32", Commission,USD,MESU5
DEMO4543231,239056645487,06/30/2025 10:46:11,2025-06-30,-0.35,"49,930.97", Exchange Fee,USD,MESU5
DEMO4543231,239056645488,06/30/2025 10:46:11,2025-06-30,-0.19,"49,930.78", Clearing Fee,USD,MESU5
DEMO4543231,239056645489,06/30/2025 10:46:11,2025-06-30,-0.02,"49,930.76", Nfa Fee,USD,MESU5
DEMO4543231,239056645490,06/30/2025 10:46:11,2025-06-30,-0.35,"49,930.41", Commission,USD,MESU5
DEMO4543231,239056645493,06/30/2025 10:46:11,2025-06-30,5.00,"49,935.41", Trade Paired,USD,MESU5
DEMO4543231,239056645498,06/30/2025 11:00:16,2025-06-30,-0.50,"49,934.91", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645499,06/30/2025 11:00:16,2025-06-30,-0.19,"49,934.72", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645500,06/30/2025 11:00:16,2025-06-30,-0.02,"49,934.70", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645501,06/30/2025 11:00:16,2025-06-30,-0.35,"49,934.35", Commission,USD,MGCQ5
DEMO4543231,239056645507,06/30/2025 11:00:31,2025-06-30,-0.19,"49,934.16", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645508,06/30/2025 11:00:31,2025-06-30,-0.35,"49,933.81", Commission,USD,MCLQ5
DEMO4543231,239056645514,06/30/2025 11:01:24,2025-06-30,-0.50,"49,933.31", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645515,06/30/2025 11:01:24,2025-06-30,-0.19,"49,933.12", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645516,06/30/2025 11:01:24,2025-06-30,-0.02,"49,933.10", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645517,06/30/2025 11:01:24,2025-06-30,-0.35,"49,932.75", Commission,USD,MGCQ5
DEMO4543231,239056645520,06/30/2025 11:01:24,2025-06-30,4.00,"49,936.75", Trade Paired,USD,MGCQ5
DEMO4543231,239056645525,06/30/2025 11:07:51,2025-06-30,-0.19,"49,936.56", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645526,06/30/2025 11:07:51,2025-06-30,-0.35,"49,936.21", Commission,USD,MCLQ5
DEMO4543231,239056645529,06/30/2025 11:07:51,2025-06-30,2.00,"49,938.21", Trade Paired,USD,MCLQ5
DEMO4543231,239056645534,06/30/2025 11:30:01,2025-06-30,-0.50,"49,937.71", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645535,06/30/2025 11:30:01,2025-06-30,-0.19,"49,937.52", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645536,06/30/2025 11:30:01,2025-06-30,-0.02,"49,937.50", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645537,06/30/2025 11:30:01,2025-06-30,-0.35,"49,937.15", Commission,USD,MGCQ5
DEMO4543231,239056645543,06/30/2025 11:30:04,2025-06-30,-0.19,"49,936.96", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645544,06/30/2025 11:30:04,2025-06-30,-0.35,"49,936.61", Commission,USD,MCLQ5
DEMO4543231,239056645550,06/30/2025 11:30:26,2025-06-30,-0.50,"49,936.11", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645551,06/30/2025 11:30:26,2025-06-30,-0.19,"49,935.92", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645552,06/30/2025 11:30:26,2025-06-30,-0.02,"49,935.90", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645553,06/30/2025 11:30:26,2025-06-30,-0.35,"49,935.55", Commission,USD,MGCQ5
DEMO4543231,239056645556,06/30/2025 11:30:26,2025-06-30,-8.00,"49,927.55", Trade Paired,USD,MGCQ5
DEMO4543231,239056645561,06/30/2025 11:30:28,2025-06-30,-0.19,"49,927.36", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645562,06/30/2025 11:30:28,2025-06-30,-0.35,"49,927.01", Commission,USD,MCLQ5
DEMO4543231,239056645565,06/30/2025 11:30:28,2025-06-30,-1.00,"49,926.01", Trade Paired,USD,MCLQ5
DEMO4543231,239056645570,06/30/2025 11:45:02,2025-06-30,-0.35,"49,925.66", Exchange Fee,USD,MESU5
DEMO4543231,239056645571,06/30/2025 11:45:02,2025-06-30,-0.19,"49,925.47", Clearing Fee,USD,MESU5
DEMO4543231,239056645572,06/30/2025 11:45:02,2025-06-30,-0.02,"49,925.45", Nfa Fee,USD,MESU5
DEMO4543231,239056645573,06/30/2025 11:45:02,2025-06-30,-0.35,"49,925.10", Commission,USD,MESU5
DEMO4543231,239056645579,06/30/2025 11:49:26,2025-06-30,-0.35,"49,924.75", Exchange Fee,USD,MESU5
DEMO4543231,239056645580,06/30/2025 11:49:26,2025-06-30,-0.19,"49,924.56", Clearing Fee,USD,MESU5
DEMO4543231,239056645581,06/30/2025 11:49:26,2025-06-30,-0.02,"49,924.54", Nfa Fee,USD,MESU5
DEMO4543231,239056645582,06/30/2025 11:49:26,2025-06-30,-0.35,"49,924.19", Commission,USD,MESU5
DEMO4543231,239056645585,06/30/2025 11:49:26,2025-06-30,3.75,"49,927.94", Trade Paired,USD,MESU5
DEMO4543231,239056645590,06/30/2025 12:00:00,2025-06-30,-0.35,"49,927.59", Exchange Fee,USD,MESU5
DEMO4543231,239056645591,06/30/2025 12:00:00,2025-06-30,-0.19,"49,927.40", Clearing Fee,USD,MESU5
DEMO4543231,239056645592,06/30/2025 12:00:00,2025-06-30,-0.02,"49,927.38", Nfa Fee,USD,MESU5
DEMO4543231,239056645593,06/30/2025 12:00:00,2025-06-30,-0.35,"49,927.03", Commission,USD,MESU5
DEMO4543231,239056645599,06/30/2025 12:00:26,2025-06-30,-0.19,"49,926.84", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645600,06/30/2025 12:00:26,2025-06-30,-0.35,"49,926.49", Commission,USD,MCLQ5
DEMO4543231,239056645606,06/30/2025 12:00:43,2025-06-30,-0.35,"49,926.14", Exchange Fee,USD,MESU5
DEMO4543231,239056645607,06/30/2025 12:00:43,2025-06-30,-0.19,"49,925.95", Clearing Fee,USD,MESU5
DEMO4543231,239056645608,06/30/2025 12:00:43,2025-06-30,-0.02,"49,925.93", Nfa Fee,USD,MESU5
DEMO4543231,239056645609,06/30/2025 12:00:43,2025-06-30,-0.35,"49,925.58", Commission,USD,MESU5
DEMO4543231,239056645612,06/30/2025 12:00:43,2025-06-30,2.50,"49,928.08", Trade Paired,USD,MESU5
DEMO4543231,239056645617,06/30/2025 12:00:50,2025-06-30,-0.19,"49,927.89", Clearing Fee,USD,MCLQ5
DEMO4543231,239056645618,06/30/2025 12:00:50,2025-06-30,-0.35,"49,927.54", Commission,USD,MCLQ5
DEMO4543231,239056645621,06/30/2025 12:00:50,2025-06-30,3.00,"49,930.54", Trade Paired,USD,MCLQ5
DEMO4543231,239056645626,06/30/2025 12:30:06,2025-06-30,-0.50,"49,930.04", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645627,06/30/2025 12:30:06,2025-06-30,-0.19,"49,929.85", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645628,06/30/2025 12:30:06,2025-06-30,-0.02,"49,929.83", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645629,06/30/2025 12:30:06,2025-06-30,-0.35,"49,929.48", Commission,USD,MGCQ5
DEMO4543231,239056645635,06/30/2025 12:31:18,2025-06-30,-0.50,"49,928.98", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645636,06/30/2025 12:31:18,2025-06-30,-0.19,"49,928.79", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645637,06/30/2025 12:31:18,2025-06-30,-0.02,"49,928.77", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645638,06/30/2025 12:31:18,2025-06-30,-0.35,"49,928.42", Commission,USD,MGCQ5
DEMO4543231,239056645641,06/30/2025 12:31:18,2025-06-30,2.00,"49,930.42", Trade Paired,USD,MGCQ5
DEMO4543231,239056645646,06/30/2025 12:45:02,2025-06-30,-0.35,"49,930.07", Exchange Fee,USD,MESU5
DEMO4543231,239056645647,06/30/2025 12:45:02,2025-06-30,-0.19,"49,929.88", Clearing Fee,USD,MESU5
DEMO4543231,239056645648,06/30/2025 12:45:02,2025-06-30,-0.02,"49,929.86", Nfa Fee,USD,MESU5
DEMO4543231,239056645649,06/30/2025 12:45:02,2025-06-30,-0.35,"49,929.51", Commission,USD,MESU5
DEMO4543231,239056645655,06/30/2025 12:45:39,2025-06-30,-0.35,"49,929.16", Exchange Fee,USD,MESU5
DEMO4543231,239056645656,06/30/2025 12:45:39,2025-06-30,-0.19,"49,928.97", Clearing Fee,USD,MESU5
DEMO4543231,239056645657,06/30/2025 12:45:39,2025-06-30,-0.02,"49,928.95", Nfa Fee,USD,MESU5
DEMO4543231,239056645658,06/30/2025 12:45:39,2025-06-30,-0.35,"49,928.60", Commission,USD,MESU5
DEMO4543231,239056645661,06/30/2025 12:45:39,2025-06-30,6.25,"49,934.85", Trade Paired,USD,MESU5
DEMO4543231,239056645666,06/30/2025 13:00:05,2025-06-30,-0.50,"49,934.35", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645667,06/30/2025 13:00:05,2025-06-30,-0.19,"49,934.16", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645668,06/30/2025 13:00:05,2025-06-30,-0.02,"49,934.14", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645669,06/30/2025 13:00:05,2025-06-30,-0.35,"49,933.79", Commission,USD,MGCQ5
DEMO4543231,239056645675,06/30/2025 13:30:27,2025-06-30,-0.50,"49,933.29", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645676,06/30/2025 13:30:27,2025-06-30,-0.19,"49,933.10", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645677,06/30/2025 13:30:27,2025-06-30,-0.02,"49,933.08", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645678,06/30/2025 13:30:27,2025-06-30,-0.35,"49,932.73", Commission,USD,MGCQ5
DEMO4543231,239056645681,06/30/2025 13:30:27,2025-06-30,-21.00,"49,911.73", Trade Paired,USD,MGCQ5
DEMO4543231,239056645686,06/30/2025 13:45:00,2025-06-30,-0.35,"49,911.38", Exchange Fee,USD,MESU5
DEMO4543231,239056645687,06/30/2025 13:45:00,2025-06-30,-0.19,"49,911.19", Clearing Fee,USD,MESU5
DEMO4543231,239056645688,06/30/2025 13:45:00,2025-06-30,-0.02,"49,911.17", Nfa Fee,USD,MESU5
DEMO4543231,239056645689,06/30/2025 13:45:00,2025-06-30,-0.35,"49,910.82", Commission,USD,MESU5
DEMO4543231,239056645695,06/30/2025 13:55:24,2025-06-30,-0.35,"49,910.47", Exchange Fee,USD,MESU5
DEMO4543231,239056645696,06/30/2025 13:55:24,2025-06-30,-0.19,"49,910.28", Clearing Fee,USD,MESU5
DEMO4543231,239056645697,06/30/2025 13:55:24,2025-06-30,-0.02,"49,910.26", Nfa Fee,USD,MESU5
DEMO4543231,239056645698,06/30/2025 13:55:24,2025-06-30,-0.35,"49,909.91", Commission,USD,MESU5
DEMO4543231,239056645701,06/30/2025 13:55:24,2025-06-30,5.00,"49,914.91", Trade Paired,USD,MESU5
DEMO4543231,239056645706,06/30/2025 14:00:01,2025-06-30,-0.35,"49,914.56", Exchange Fee,USD,MESU5
DEMO4543231,239056645707,06/30/2025 14:00:01,2025-06-30,-0.19,"49,914.37", Clearing Fee,USD,MESU5
DEMO4543231,239056645708,06/30/2025 14:00:01,2025-06-30,-0.02,"49,914.35", Nfa Fee,USD,MESU5
DEMO4543231,239056645709,06/30/2025 14:00:01,2025-06-30,-0.35,"49,914.00", Commission,USD,MESU5
DEMO4543231,239056645715,06/30/2025 14:02:13,2025-06-30,-0.35,"49,913.65", Exchange Fee,USD,MESU5
DEMO4543231,239056645716,06/30/2025 14:02:13,2025-06-30,-0.19,"49,913.46", Clearing Fee,USD,MESU5
DEMO4543231,239056645717,06/30/2025 14:02:13,2025-06-30,-0.02,"49,913.44", Nfa Fee,USD,MESU5
DEMO4543231,239056645718,06/30/2025 14:02:13,2025-06-30,-0.35,"49,913.09", Commission,USD,MESU5
DEMO4543231,239056645721,06/30/2025 14:02:13,2025-06-30,-21.25,"49,891.84", Trade Paired,USD,MESU5
DEMO4543231,239056645726,06/30/2025 14:30:01,2025-06-30,-0.50,"49,891.34", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645727,06/30/2025 14:30:01,2025-06-30,-0.19,"49,891.15", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645728,06/30/2025 14:30:01,2025-06-30,-0.02,"49,891.13", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645729,06/30/2025 14:30:01,2025-06-30,-0.35,"49,890.78", Commission,USD,MGCQ5
DEMO4543231,239056645735,06/30/2025 14:30:11,2025-06-30,-0.50,"49,890.28", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645736,06/30/2025 14:30:11,2025-06-30,-0.19,"49,890.09", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645737,06/30/2025 14:30:11,2025-06-30,-0.02,"49,890.07", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645738,06/30/2025 14:30:11,2025-06-30,-0.35,"49,889.72", Commission,USD,MGCQ5
DEMO4543231,239056645741,06/30/2025 14:30:11,2025-06-30,2.00,"49,891.72", Trade Paired,USD,MGCQ5
DEMO4543231,239056645746,06/30/2025 15:00:07,2025-06-30,-0.35,"49,891.37", Exchange Fee,USD,MESU5
DEMO4543231,239056645747,06/30/2025 15:00:07,2025-06-30,-0.19,"49,891.18", Clearing Fee,USD,MESU5
DEMO4543231,239056645748,06/30/2025 15:00:07,2025-06-30,-0.02,"49,891.16", Nfa Fee,USD,MESU5
DEMO4543231,239056645749,06/30/2025 15:00:07,2025-06-30,-0.35,"49,890.81", Commission,USD,MESU5
DEMO4543231,239056645755,06/30/2025 15:00:16,2025-06-30,-0.50,"49,890.31", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645756,06/30/2025 15:00:16,2025-06-30,-0.19,"49,890.12", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645757,06/30/2025 15:00:16,2025-06-30,-0.02,"49,890.10", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645758,06/30/2025 15:00:16,2025-06-30,-0.35,"49,889.75", Commission,USD,MGCQ5
DEMO4543231,239056645764,06/30/2025 15:00:33,2025-06-30,-0.35,"49,889.40", Exchange Fee,USD,MESU5
DEMO4543231,239056645765,06/30/2025 15:00:33,2025-06-30,-0.19,"49,889.21", Clearing Fee,USD,MESU5
DEMO4543231,239056645766,06/30/2025 15:00:33,2025-06-30,-0.02,"49,889.19", Nfa Fee,USD,MESU5
DEMO4543231,239056645767,06/30/2025 15:00:33,2025-06-30,-0.35,"49,888.84", Commission,USD,MESU5
DEMO4543231,239056645770,06/30/2025 15:00:33,2025-06-30,2.50,"49,891.34", Trade Paired,USD,MESU5
DEMO4543231,239056645775,06/30/2025 15:01:10,2025-06-30,-0.50,"49,890.84", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645776,06/30/2025 15:01:10,2025-06-30,-0.19,"49,890.65", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645777,06/30/2025 15:01:10,2025-06-30,-0.02,"49,890.63", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645778,06/30/2025 15:01:10,2025-06-30,-0.35,"49,890.28", Commission,USD,MGCQ5
DEMO4543231,239056645781,06/30/2025 15:01:10,2025-06-30,6.00,"49,896.28", Trade Paired,USD,MGCQ5
DEMO4543231,239056645786,06/30/2025 15:15:04,2025-06-30,-0.35,"49,895.93", Exchange Fee,USD,MESU5
DEMO4543231,239056645787,06/30/2025 15:15:04,2025-06-30,-0.19,"49,895.74", Clearing Fee,USD,MESU5
DEMO4543231,239056645788,06/30/2025 15:15:04,2025-06-30,-0.02,"49,895.72", Nfa Fee,USD,MESU5
DEMO4543231,239056645789,06/30/2025 15:15:04,2025-06-30,-0.35,"49,895.37", Commission,USD,MESU5
DEMO4543231,239056645795,06/30/2025 15:20:56,2025-06-30,-0.35,"49,895.02", Exchange Fee,USD,MESU5
DEMO4543231,239056645796,06/30/2025 15:20:56,2025-06-30,-0.19,"49,894.83", Clearing Fee,USD,MESU5
DEMO4543231,239056645797,06/30/2025 15:20:56,2025-06-30,-0.02,"49,894.81", Nfa Fee,USD,MESU5
DEMO4543231,239056645798,06/30/2025 15:20:56,2025-06-30,-0.35,"49,894.46", Commission,USD,MESU5
DEMO4543231,239056645801,06/30/2025 15:20:56,2025-06-30,6.25,"49,900.71", Trade Paired,USD,MESU5
DEMO4543231,239056645806,06/30/2025 15:30:01,2025-06-30,-0.35,"49,900.36", Exchange Fee,USD,MESU5
DEMO4543231,239056645807,06/30/2025 15:30:01,2025-06-30,-0.19,"49,900.17", Clearing Fee,USD,MESU5
DEMO4543231,239056645808,06/30/2025 15:30:01,2025-06-30,-0.02,"49,900.15", Nfa Fee,USD,MESU5
DEMO4543231,239056645809,06/30/2025 15:30:01,2025-06-30,-0.35,"49,899.80", Commission,USD,MESU5
DEMO4543231,239056645815,06/30/2025 15:30:04,2025-06-30,-0.50,"49,899.30", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645816,06/30/2025 15:30:04,2025-06-30,-0.19,"49,899.11", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645817,06/30/2025 15:30:04,2025-06-30,-0.02,"49,899.09", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645818,06/30/2025 15:30:04,2025-06-30,-0.35,"49,898.74", Commission,USD,MGCQ5
DEMO4543231,239056645824,06/30/2025 15:30:31,2025-06-30,-0.50,"49,898.24", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645825,06/30/2025 15:30:31,2025-06-30,-0.19,"49,898.05", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645826,06/30/2025 15:30:31,2025-06-30,-0.02,"49,898.03", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645827,06/30/2025 15:30:31,2025-06-30,-0.35,"49,897.68", Commission,USD,MGCQ5
DEMO4543231,239056645830,06/30/2025 15:30:31,2025-06-30,5.00,"49,902.68", Trade Paired,USD,MGCQ5
DEMO4543231,239056645835,06/30/2025 15:34:24,2025-06-30,-0.35,"49,902.33", Exchange Fee,USD,MESU5
DEMO4543231,239056645836,06/30/2025 15:34:24,2025-06-30,-0.19,"49,902.14", Clearing Fee,USD,MESU5
DEMO4543231,239056645837,06/30/2025 15:34:24,2025-06-30,-0.02,"49,902.12", Nfa Fee,USD,MESU5
DEMO4543231,239056645838,06/30/2025 15:34:24,2025-06-30,-0.35,"49,901.77", Commission,USD,MESU5
DEMO4543231,239056645841,06/30/2025 15:34:24,2025-06-30,1.25,"49,903.02", Trade Paired,USD,MESU5
DEMO4543231,239056645846,06/30/2025 16:00:13,2025-06-30,-0.35,"49,902.67", Exchange Fee,USD,MESU5
DEMO4543231,239056645847,06/30/2025 16:00:13,2025-06-30,-0.19,"49,902.48", Clearing Fee,USD,MESU5
DEMO4543231,239056645848,06/30/2025 16:00:13,2025-06-30,-0.02,"49,902.46", Nfa Fee,USD,MESU5
DEMO4543231,239056645849,06/30/2025 16:00:13,2025-06-30,-0.35,"49,902.11", Commission,USD,MESU5
DEMO4543231,239056645855,06/30/2025 16:00:15,2025-06-30,-0.50,"49,901.61", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645856,06/30/2025 16:00:15,2025-06-30,-0.19,"49,901.42", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645857,06/30/2025 16:00:15,2025-06-30,-0.02,"49,901.40", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645858,06/30/2025 16:00:15,2025-06-30,-0.35,"49,901.05", Commission,USD,MGCQ5
DEMO4543231,239056645864,06/30/2025 16:00:22,2025-06-30,-0.35,"49,900.70", Exchange Fee,USD,MESU5
DEMO4543231,239056645865,06/30/2025 16:00:22,2025-06-30,-0.19,"49,900.51", Clearing Fee,USD,MESU5
DEMO4543231,239056645866,06/30/2025 16:00:22,2025-06-30,-0.02,"49,900.49", Nfa Fee,USD,MESU5
DEMO4543231,239056645867,06/30/2025 16:00:22,2025-06-30,-0.35,"49,900.14", Commission,USD,MESU5
DEMO4543231,239056645870,06/30/2025 16:00:22,2025-06-30,-7.50,"49,892.64", Trade Paired,USD,MESU5
DEMO4543231,239056645884,06/30/2025 18:15:07,2025-07-01,-0.35,"49,892.29", Exchange Fee,USD,MESU5
DEMO4543231,239056645885,06/30/2025 18:15:07,2025-07-01,-0.19,"49,892.10", Clearing Fee,USD,MESU5
DEMO4543231,239056645886,06/30/2025 18:15:07,2025-07-01,-0.02,"49,892.08", Nfa Fee,USD,MESU5
DEMO4543231,239056645887,06/30/2025 18:15:07,2025-07-01,-0.35,"49,891.73", Commission,USD,MESU5
DEMO4543231,239056645893,06/30/2025 18:16:41,2025-07-01,-0.35,"49,891.38", Exchange Fee,USD,MESU5
DEMO4543231,239056645894,06/30/2025 18:16:41,2025-07-01,-0.19,"49,891.19", Clearing Fee,USD,MESU5
DEMO4543231,239056645895,06/30/2025 18:16:41,2025-07-01,-0.02,"49,891.17", Nfa Fee,USD,MESU5
DEMO4543231,239056645896,06/30/2025 18:16:41,2025-07-01,-0.35,"49,890.82", Commission,USD,MESU5
DEMO4543231,239056645899,06/30/2025 18:16:41,2025-07-01,2.50,"49,893.32", Trade Paired,USD,MESU5
DEMO4543231,239056645904,06/30/2025 19:00:04,2025-07-01,-0.50,"49,892.82", Exchange Fee,USD,MGCQ5
DEMO4543231,239056645905,06/30/2025 19:00:04,2025-07-01,-0.19,"49,892.63", Clearing Fee,USD,MGCQ5
DEMO4543231,239056645906,06/30/2025 19:00:04,2025-07-01,-0.02,"49,892.61", Nfa Fee,USD,MGCQ5
DEMO4543231,239056645907,06/30/2025 19:00:04,2025-07-01,-0.35,"49,892.26", Commission,USD,MGCQ5
DEMO4543231,239056645910,06/30/2025 19:00:04,2025-07-01,27.00,"49,919.26", Trade Paired,USD,MGCQ5
DEMO4543231,239056645915,06/30/2025 19:45:02,2025-07-01,-0.35,"49,918.91", Exchange Fee,USD,MESU5
DEMO4543231,239056645916,06/30/2025 19:45:02,2025-07-01,-0.19,"49,918.72", Clearing Fee,USD,MESU5
DEMO4543231,239056645917,06/30/2025 19:45:02,2025-07-01,-0.02,"49,918.70", Nfa Fee,USD,MESU5
DEMO4543231,239056645918,06/30/2025 19:45:02,2025-07-01,-0.35,"49,918.35", Commission,USD,MESU5
DEMO4543231,239056645924,06/30/2025 19:48:13,2025-07-01,-0.35,"49,918.00", Exchange Fee,USD,MESU5
DEMO4543231,239056645925,06/30/2025 19:48:13,2025-07-01,-0.19,"49,917.81", Clearing Fee,USD,MESU5
DEMO4543231,239056645926,06/30/2025 19:48:13,2025-07-01,-0.02,"49,917.79", Nfa Fee,USD,MESU5
DEMO4543231,239056645927,06/30/2025 19:48:13,2025-07-01,-0.35,"49,917.44", Commission,USD,MESU5
DEMO4543231,239056645930,06/30/2025 19:48:13,2025-07-01,1.25,"49,918.69", Trade Paired,USD,MESU5
DEMO4543231,239056645935,06/30/2025 20:00:00,2025-07-01,-0.35,"49,918.34", Exchange Fee,USD,MESU5
DEMO4543231,239056645936,06/30/2025 20:00:00,2025-07-01,-0.19,"49,918.15", Clearing Fee,USD,MESU5
DEMO4543231,239056645937,06/30/2025 20:00:00,2025-07-01,-0.02,"49,918.13", Nfa Fee,USD,MESU5
DEMO4543231,239056645938,06/30/2025 20:00:00,2025-07-01,-0.35,"49,917.78", Commission,USD,MESU5
DEMO4543231,239056645944,06/30/2025 20:00:24,2025-07-01,-0.35,"49,917.43", Exchange Fee,USD,MESU5
